<<<<<<< HEAD
0.19227536630775266
0.19569481093474397
0.19279508675914264
0.19056505558123013
0.19634077647695658
0.19270264170069162
0.19338456594538633
0.1946938613717486
0.19685755168096775
0.18901714294005872
0.19404625478761922
0.1906723712172747
0.19155832375148893
0.19242265530013156
0.19787824150457586
0.19490198027840655
0.19483348542224044
0.19640566313786542
0.19440592870463366
0.19502011157263688
0.19074403288904662
0.18815374520858036
0.1839914550056173
0.18133535278418433
0.18540762733775606
0.18630665516971745
0.1864071643766484
0.18514924064137142
0.18283551611887136
0.17724214662330062
0.18962215479497282
0.180158339131836
0.18391112776478957
0.18517885036296083
0.16971541415501035
0.1841678336469853
0.17773887611563097
0.1721028415179419
0.1793367751293264
0.17855431610987368
0.17237006856225645
0.1710857644160727
0.17923342363697659
0.17088424670505625
0.1676714533631261
0.17509739162371707
0.1738244676217443
0.17896617135774634
0.16479149602082482
0.17047178456720158
0.16656211485015424
0.17530586377116963
0.16392135894115073
0.1724624201348768
0.16774199493991748
0.1677959766801339
0.16851910282239801
0.17195429707233675
0.16009205322880485
0.16157579449238405
0.16381789621077947
0.16082563504132297
0.1615846271512417
0.15728451011008604
0.16921656576057137
0.15515004997539977
0.15116995663031668
0.1602060537102118
0.15123808041366582
0.15980503048769992
0.15248017879554904
0.15218229135670394
0.14868653108895485
0.15100356276945723
0.14616848142124475
0.14452018226493143
0.1442240881218171
0.14583893998553785
0.13134079212905705
0.13393108243213003
0.1425700009279678
0.13748652023275595
0.13435855817021441
0.13254799129854014
0.13203464285640618
0.13537507820896702
0.1398846891256388
0.1374592341528671
0.13619051327708862
0.13417971600717207
0.12612425602996055
0.1375724663874138
0.12429134210627629
0.13338062967290715
0.12462573643462303
0.12059988786942347
0.12804724802646988
0.12204743673662458
0.12348478438233101
0.11271428178430361
0.1146849816442873
0.11655172986288807
0.11647714144637665
0.11038889923085743
0.10877371919437424
0.10939258832692669
0.11133268390542411
0.1047225907284649
0.10362812150979966
0.10089568031316175
0.10968539117112495
0.10072141291618575
0.09850345015072304
0.1048987351401256
0.10439455412814441
0.0961057775334086
0.10625781725422012
0.09887072952802932
0.09824036738438101
0.10356008911964801
0.09407832821376959
0.09933968424664669
0.09584760804831706
0.10308034274164286
0.11042941587562807
0.10212160358952363
0.09840762846474982
0.10134624374109724
0.09395417975903209
0.09933242748868909
0.09769587414152692
0.0933087963853947
0.1052079850868243
0.0933064836993572
0.087908823852524
0.09395556801041993
0.10369642945601827
0.09514452872380627
0.09334469904929668
0.09202860269669512
0.09466760609984899
0.10760623711309752
0.0846230579954869
0.09641703721010887
0.10066834900780411
0.10046008487039514
0.1032371613236137
0.08716508235149888
0.09731757713529184
0.09112732221034292
0.08898349094571996
0.09669494758115947
0.09750181809656827
0.09291847282208598
0.09467012260786248
0.0864375843882704
0.08823066878828892
0.0967395619113892
0.09903417979859214
0.0914748433167441
0.09014899854895819
0.08978254962394722
0.0984337639645307
0.09598130348453145
0.0947667942511602
0.09477658616193091
0.0963313181901848
0.09099406233847679
0.09320701720266535
0.09257828432530964
0.0893828265576157
0.10735319612566147
0.08893228687584163
0.0870549426369955
0.09235278035139916
0.08896014083608961
0.08872385330867741
0.08845308398371654
0.09043529069488199
0.09366432893597204
0.0855757150323502
0.09328274947705235
0.09100838717440998
0.09497950108835745
0.09415853869091369
0.08633708061015147
0.08997639576174525
0.09254782623148472
0.09560736335179404
0.08541501422124415
0.08858690001038642
0.08869306346324794
0.09298425954890183
0.09471787004711726
0.09508629951296704
0.09362899368946137
